"Date","Price","Open","High","Low","Vol.","Change %"
"09/04/2026","46.175","45.645","46.530","44.200","0.05K","1.93%"
"08/04/2026","45.301","44.095","45.835","43.535","0.06K","-14.92%"
"07/04/2026","53.247","50.305","53.100","49.000","0.10K","6.40%"
"06/04/2026","50.044","50.044","50.044","50.044","","0.00%"
"03/04/2026","50.044","50.285","51.740","48.740","","0.00%"
"02/04/2026","50.044","50.285","51.740","48.905","0.15K","5.33%"
"01/04/2026","47.510","48.605","49.400","46.915","0.11K","-6.40%"
"31/03/2026","50.757","54.245","54.400","49.700","0.02K","-7.40%"
"30/03/2026","54.814","54.900","54.900","54.900","0.05K","1.18%"
"27/03/2026","54.177","56.450","56.500","54.200","0.09K","-1.89%"
"26/03/2026","55.218","54.000","55.365","54.000","0.19K","4.55%"
"25/03/2026","52.816","50.950","53.000","50.950","0.11K","-2.27%"
"24/03/2026","54.041","55.000","55.000","55.000","0.01K","-4.66%"
"23/03/2026","56.683","61.500","61.500","61.500","0.05K","-4.34%"
"20/03/2026","59.255","61.500","61.900","58.560","0.09K","-4.20%"
"19/03/2026","61.852","67.965","69.350","61.405","0.19K","13.15%"
"18/03/2026","54.662","51.050","56.260","49.765","0.22K","6.02%"
"17/03/2026","51.559","51.975","52.400","51.190","0.14K","1.32%"
"16/03/2026","50.887","51.585","52.150","50.750","0.14K","1.54%"
"13/03/2026","50.115","50.995","52.100","48.900","0.08K","-1.48%"
"12/03/2026","50.870","52.030","52.295","50.000","0.10K","1.76%"
"11/03/2026","49.989","47.000","51.345","46.800","0.21K","5.48%"
"10/03/2026","47.393","47.805","49.580","46.400","0.10K","-16.05%"
"09/03/2026","56.453","62.660","62.900","55.800","0.24K","5.75%"
"06/03/2026","53.385","48.805","53.670","48.145","0.25K","5.23%"
"05/03/2026","50.731","52.850","53.920","47.895","0.56K","4.03%"
"04/03/2026","48.767","56.800","57.145","45.895","0.47K","-10.17%"
"03/03/2026","54.290","52.250","63.750","50.900","0.71K","21.98%"
"02/03/2026","44.506","38.590","48.590","38.320","0.41K","39.26%"
"27/02/2026","31.959","31.695","32.835","31.650","0.78K","-0.82%"
"26/02/2026","32.224","30.400","30.425","30.400","0.01K","3.78%"
"25/02/2026","31.050","31.420","31.500","31.420","0.04K","0.51%"
"24/02/2026","30.891","31.650","31.650","31.400","0.03K","-2.96%"
"23/02/2026","31.834","31.650","32.100","31.550","0.08K","-0.61%"
"20/02/2026","32.029","32.590","32.850","31.880","0.13K","-4.46%"
"19/02/2026","33.523","32.800","34.270","32.800","0.06K","6.49%"
"18/02/2026","31.481","30.010","31.875","29.380","0.04K","5.56%"
"17/02/2026","29.822","31.020","31.200","29.895","0.14K","-3.03%"
"16/02/2026","30.755","30.755","31.200","30.755","0.05K","-5.37%"
"13/02/2026","32.500","32.495","32.495","32.075","0.07K","-1.50%"
"12/02/2026","32.994","32.900","33.265","32.375","0.13K","2.57%"
"11/02/2026","32.167","32.495","32.850","32.185","0.03K","1.01%"
"10/02/2026","31.846","33.600","33.600","31.810","0.02K","-4.93%"
"09/02/2026","33.496","32.505","33.535","32.485","0.13K","-6.16%"
"06/02/2026","35.694","34.230","35.550","34.135","0.21K","5.81%"
"05/02/2026","33.735","34.175","35.050","33.845","0.15K","0.70%"
"04/02/2026","33.501","33.365","33.820","32.850","0.17K","1.95%"
"03/02/2026","32.860","31.955","32.890","31.355","0.27K","-3.20%"
"02/02/2026","33.945","34.650","35.150","33.080","0.24K","-13.59%"
"30/01/2026","39.285","39.180","39.640","37.525","0.15K","-2.06%"
"29/01/2026","40.113","40.113","40.113","40.113","","3.22%"
"28/01/2026","38.861","39.205","39.205","37.275","0.58K","0.26%"
"27/01/2026","38.761","39.055","39.480","38.210","0.17K","-0.90%"
"26/01/2026","39.112","40.800","40.800","40.130","0.12K","-2.32%"
"23/01/2026","40.039","37.200","40.005","37.200","0.29K","5.15%"
"22/01/2026","38.079","39.225","41.800","37.450","0.42K","-2.88%"
"21/01/2026","39.208","34.550","39.925","34.400","0.40K","9.25%"
"20/01/2026","35.887","34.700","37.095","33.215","1.12K","2.20%"
"19/01/2026","35.115","35.115","35.455","33.215","0.33K","-4.78%"
"16/01/2026","36.879","33.950","37.990","33.950","0.67K","11.22%"
"15/01/2026","33.158","32.270","33.640","31.975","1.42K","4.23%"
"14/01/2026","31.813","30.725","32.925","30.420","1.85K","1.08%"
"13/01/2026","31.473","32.120","32.300","30.670","1.52K","4.06%"
"12/01/2026","30.246","28.950","30.580","28.905","0.81K","6.60%"
"09/01/2026","28.374","27.620","28.565","27.620","1.90K","2.44%"
"08/01/2026","27.699","27.745","27.845","27.495","0.81K","-3.75%"
"07/01/2026","28.777","28.500","29.140","28.345","0.88K","2.51%"
"06/01/2026","28.072","27.620","28.195","27.575","1.37K","2.46%"
"05/01/2026","27.399","27.975","27.980","27.150","1.24K","-5.53%"
"02/01/2026","29.004","28.480","29.050","28.405","1.26K","2.99%"
"31/12/2025","28.161","27.755","28.430","27.755","0.03K","1.42%"
"30/12/2025","27.766","27.766","27.766","27.766","","-2.69%"
"29/12/2025","28.534","28.450","29.000","28.420","0.01K","1.56%"
"26/12/2025","28.095","28.095","28.095","28.095","","0.00%"
"24/12/2025","28.095","28.220","28.220","28.170","0.02K","1.31%"
"23/12/2025","27.732","27.790","27.790","27.790","0.01K","0.16%"
"22/12/2025","27.687","27.687","27.687","27.687","0.00K","-1.68%"
"19/12/2025","28.161","27.950","28.475","27.755","0.92K","1.84%"
"18/12/2025","27.652","27.550","27.835","27.300","0.53K","1.08%"
"17/12/2025","27.357","27.085","27.475","27.075","1.13K","2.22%"
"16/12/2025","26.764","26.970","27.000","26.680","1.05K","-2.41%"
"15/12/2025","27.425","27.730","27.745","27.280","0.56K","-0.94%"
"12/12/2025","27.684","27.355","27.560","27.245","0.49K","3.28%"
"11/12/2025","26.805","26.715","26.920","26.635","0.91K","0.76%"
"10/12/2025","26.602","27.015","27.090","26.550","1.41K","-3.23%"
"09/12/2025","27.489","27.400","27.530","27.340","0.42K","2.30%"
"08/12/2025","26.871","27.550","27.670","26.805","0.76K","-1.45%"
"05/12/2025","27.266","27.360","27.360","27.105","1.08K","0.66%"
"04/12/2025","27.088","27.575","27.580","27.055","1.11K","-3.96%"
"03/12/2025","28.206","27.995","28.270","27.995","1.11K","0.56%"
"02/12/2025","28.050","27.715","28.105","27.560","1.13K","-0.63%"
"01/12/2025","28.227","28.275","28.430","27.880","0.69K","-2.05%"
"28/11/2025","28.817","29.070","29.160","28.655","0.17K","-1.88%"
"26/11/2025","29.368","29.370","29.500","29.260","0.05K","-0.06%"
"25/11/2025","29.386","29.650","29.650","29.245","0.06K","-1.21%"
"24/11/2025","29.747","30.025","30.025","29.300","0.09K","-1.49%"
"21/11/2025","30.198","30.620","30.700","30.485","2.21K","-3.08%"
"20/11/2025","31.159","31.035","31.195","30.890","2.59K","0.71%"
"19/11/2025","30.940","31.155","31.185","30.675","1.96K","-2.38%"
"18/11/2025","31.694","31.740","31.950","31.490","2.16K","0.88%"
"17/11/2025","31.418","31.475","31.600","31.230","2.88K","0.54%"
"14/11/2025","31.250","30.745","31.080","30.590","1.11K","2.60%"
"13/11/2025","30.458","31.010","31.010","30.375","5.16K","-1.54%"
"12/11/2025","30.933","31.365","31.365","30.800","7.75K","-0.54%"
"11/11/2025","31.102","31.040","31.180","30.885","1.33K","0.10%"
"10/11/2025","31.071","31.300","31.465","30.840","9.39K","-0.42%"
"07/11/2025","31.201","31.490","31.505","31.145","5.59K","-1.10%"
"06/11/2025","31.548","31.445","31.725","31.445","3.55K","-0.85%"
"05/11/2025","31.819","32.100","32.120","31.695","2.28K","-2.25%"
"04/11/2025","32.551","31.940","32.495","31.930","8.19K","2.55%"
"03/11/2025","31.741","31.555","31.880","31.535","","1.99%"
"31/10/2025","31.122","31.185","31.335","31.095","1.26K","0.24%"
"30/10/2025","31.048","36.000","36.000","36.000","0.00K","-2.58%"
"29/10/2025","31.869","31.869","31.869","31.869","0.02K","1.19%"
"28/10/2025","31.494","31.315","31.710","31.315","0.02K","0.30%"
"27/10/2025","31.400","31.380","31.440","31.285","0.79K","-1.92%"
"24/10/2025","32.016","32.200","32.200","31.855","1.64K","-1.35%"
"23/10/2025","32.454","32.250","32.795","32.250","4.11K","2.16%"
"22/10/2025","31.768","32.050","32.185","31.670","6.08K","-1.34%"
